"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"07","28656","099","41","Horta-Guinardó","la Vall d'Hebron","152","1033","13","600","480","120","0","33006","29040","3966","","","7012","03/03/2023 00:02:11"
"07","28657","100","41","Horta-Guinardó","la Vall d'Hebron","152","445","8","247","228","3","16","20115","13443","6672","","","9723","03/03/2023 00:02:11"
"07","28658","098","41","Horta-Guinardó","la Vall d'Hebron","152","0","2","24","0","3","21","18948","18948","0","","","8521","03/03/2023 00:02:11"
"07","28659","098","41","Horta-Guinardó","la Vall d'Hebron","152","1620","9","2046","690","1248","108","115567","115567","0","","","31573","03/03/2023 00:02:11"
"07","28661","098","41","Horta-Guinardó","la Vall d'Hebron","152","419","3","338","160","167","11","27384","25791","1593","","","11244","03/03/2023 00:02:11"
"07","28681","094","40","Horta-Guinardó","Montbau","151","751","16","591","347","3","100","45029","42697","2332","","","49644","03/03/2023 00:02:11"
"07","28811","096","40","Horta-Guinardó","Montbau","151","708","15","661","334","287","40","36588","30676","5912","","","22112","03/03/2023 00:02:11"
"07","28820","096","40","Horta-Guinardó","Montbau","151","0","1","0","0","0","0","0","0","0","","","9808","03/03/2023 00:02:11"
"07","28841","096","40","Horta-Guinardó","Montbau","151","535","8","264","251","0","13","18482","18482","0","","","8729","03/03/2023 00:02:11"
"07","28861","096","40","Horta-Guinardó","Montbau","151","126","2","59","56","0","3","3778","3778","0","","","1089","03/03/2023 00:02:11"
"07","28862","096","40","Horta-Guinardó","Montbau","151","115","2","59","56","0","3","3769","3769","0","","","933","03/03/2023 00:02:11"
"07","28900","097","40","Horta-Guinardó","Montbau","151","134","4","178","57","52","3","7507","7507","0","","","14077","03/03/2023 00:02:11"
"07","28910","097","40","Horta-Guinardó","Montbau","151","328","5","178","170","0","8","12659","12659","0","","","2785","03/03/2023 00:02:11"
"07","28921","097","40","Horta-Guinardó","Montbau","151","228","3","92","88","0","4","6307","6307","0","","","3978","03/03/2023 00:02:11"
"07","28971","095","40","Horta-Guinardó","Montbau","151","207","11","100","100","0","0","7190","7190","0","","","6034","03/03/2023 00:02:11"
"07","28980","095","40","Horta-Guinardó","Montbau","151","89","6","60","52","0","8","3536","3536","0","","","2144","03/03/2023 00:02:11"
"07","28990","095","40","Horta-Guinardó","Montbau","151","119","6","50","50","0","0","3130","3130","0","","","2079","03/03/2023 00:02:11"
"07","29000","095","40","Horta-Guinardó","Montbau","151","132","3","65","65","0","0","4634","4634","0","","","2472","03/03/2023 00:02:11"
"07","29010","095","40","Horta-Guinardó","Montbau","151","86","2","50","50","0","0","3281","3281","0","","","2824","03/03/2023 00:02:11"
"07","29021","095","40","Horta-Guinardó","Montbau","151","158","8","99","69","0","16","6840","6840","0","","","4423","03/03/2023 00:02:11"
"07","29043","094","40","Horta-Guinardó","Montbau","151","459","12","235","221","0","14","18685","18685","0","","","11386","03/03/2023 00:02:11"
"07","29044","095","40","Horta-Guinardó","Montbau","151","221","2","259","91","104","64","10319","7056","3263","","","4799","03/03/2023 00:02:11"
"07","29045","095","40","Horta-Guinardó","Montbau","151","125","6","76","60","0","16","8242","8242","0","","","3209","03/03/2023 00:02:11"
"07","29051","095","40","Horta-Guinardó","Montbau","151","437","14","240","197","24","19","16664","16632","32","","","8058","03/03/2023 00:02:11"
"07","29071","118","43","Horta-Guinardó","Horta","155","123","2","140","49","35","45","6638","5698","940","","","1252","03/03/2023 00:02:11"
"07","29072","118","43","Horta-Guinardó","Horta","155","219","6","182","98","49","29","11172","9806","1366","","","1815","03/03/2023 00:02:11"
"07","29080","118","43","Horta-Guinardó","Horta","155","229","34","232","85","49","36","14831","13149","1682","","","9453","03/03/2023 00:02:11"
"07","29090","112","43","Horta-Guinardó","Horta","155","144","18","143","56","47","22","8586","7340","1246","","","4413","03/03/2023 00:02:11"
"07","29100","114","43","Horta-Guinardó","Horta","155","125","20","90","54","18","8","6010","5404","606","","","3613","03/03/2023 00:02:11"
"07","29111","114","43","Horta-Guinardó","Horta","155","189","18","242","84","109","29","13429","10595","2834","","","4980","03/03/2023 00:02:11"
"07","29112","115","43","Horta-Guinardó","Horta","155","56","6","52","25","14","6","3610","3195","415","","","1428","03/03/2023 00:02:11"
"07","29121","118","43","Horta-Guinardó","Horta","155","103","12","130","35","41","27","8651","7538","1113","","","4230","03/03/2023 00:02:11"
"07","29122","118","43","Horta-Guinardó","Horta","155","133","19","132","57","27","18","7866","7808","58","","","3198","03/03/2023 00:02:11"
"07","29131","118","43","Horta-Guinardó","Horta","155","235","26","210","107","38","41","14269","13479","790","","","5591","03/03/2023 00:02:11"
"07","29132","117","43","Horta-Guinardó","Horta","155","26","5","35","10","1","12","2429","2429","0","","","1021","03/03/2023 00:02:11"
"07","29140","118","43","Horta-Guinardó","Horta","155","209","14","194","118","0","55","14381","13432","949","","","3431","03/03/2023 00:02:11"
"07","29151","117","43","Horta-Guinardó","Horta","155","108","20","113","17","0","54","8992","7250","1742","","","2944","03/03/2023 00:02:11"
"07","29152","117","43","Horta-Guinardó","Horta","155","0","1","0","0","0","0","0","0","0","","","1266","03/03/2023 00:02:11"
"07","29160","117","43","Horta-Guinardó","Horta","155","3408","32","311","62","157","57","17187","13596","3591","","","7192","03/03/2023 00:02:11"
"07","29170","117","43","Horta-Guinardó","Horta","155","32","11","41","12","6","14","3098","3098","0","","","1789","03/03/2023 00:02:11"
"07","29180","117","43","Horta-Guinardó","Horta","155","179","30","219","89","86","21","12075","9622","2453","","","4468","03/03/2023 00:02:11"
"07","29190","117","43","Horta-Guinardó","Horta","155","247","40","204","91","22","23","11955","11505","450","","","6309","03/03/2023 00:02:11"
"07","29200","117","43","Horta-Guinardó","Horta","155","354","18","338","161","118","57","20259","17414","2845","","","4398","03/03/2023 00:02:11"
"07","29210","116","43","Horta-Guinardó","Horta","155","950","40","848","383","364","52","46440","40133","6307","","","14537","03/03/2023 00:02:11"
"07","29221","115","43","Horta-Guinardó","Horta","155","435","16","362","191","54","91","24052","21302","2750","","","4924","03/03/2023 00:02:11"
"07","29222","116","43","Horta-Guinardó","Horta","155","569","25","436","282","61","44","28419","25397","3022","","","6575","03/03/2023 00:02:11"
"07","29230","106","43","Horta-Guinardó","Horta","154","328","26","255","128","84","19","17064","13376","3688","","","12038","03/03/2023 00:02:11"
"07","29240","106","43","Horta-Guinardó","Horta","154","548","23","413","227","128","43","28885","23913","4972","","","10569","03/03/2023 00:02:11"
"07","29250","106","43","Horta-Guinardó","Horta","154","330","19","182","149","2","23","14022","13102","920","","","8204","03/03/2023 00:02:11"
"07","29260","105","43","Horta-Guinardó","Horta","154","198","11","157","96","23","27","11694","10914","780","","","6600","03/03/2023 00:02:11"
"07","29270","105","43","Horta-Guinardó","Horta","154","186","11","164","79","69","8","10174","8374","1800","","","6326","03/03/2023 00:02:11"
"07","29280","105","43","Horta-Guinardó","Horta","154","361","17","456","166","260","26","20272","14765","5507","","","9156","03/03/2023 00:02:11"
"07","29290","105","43","Horta-Guinardó","Horta","154","302","20","210","146","33","27","15240","14268","972","","","10614","03/03/2023 00:02:11"
"07","29301","107","43","Horta-Guinardó","Horta","154","839","37","607","367","151","61","54772","48890","5882","","","41116","03/03/2023 00:02:11"
"07","29302","107","43","Horta-Guinardó","Horta","154","245","5","306","106","163","26","14432","9845","4587","","","5295","03/03/2023 00:02:11"
"07","29303","107","43","Horta-Guinardó","Horta","154","96","7","92","31","39","12","5658","4721","937","","","4454","03/03/2023 00:02:11"
"07","29310","115","43","Horta-Guinardó","Horta","155","90","14","141","49","59","11","7192","6155","1037","","","5168","03/03/2023 00:02:11"
"07","29320","115","43","Horta-Guinardó","Horta","155","196","25","225","72","77","38","12439","9394","3045","","","5676","03/03/2023 00:02:11"
"07","29331","115","43","Horta-Guinardó","Horta","155","154","37","214","65","57","20","10565","9236","1329","","","5453","03/03/2023 00:02:11"
"07","29332","115","43","Horta-Guinardó","Horta","155","77","7","93","25","47","10","6247","4953","1294","","","2297","03/03/2023 00:02:11"
"07","29340","115","43","Horta-Guinardó","Horta","155","89","28","90","32","2","10","5221","5125","96","","","3468","03/03/2023 00:02:11"
"07","29350","114","43","Horta-Guinardó","Horta","155","55","23","58","27","3","5","3484","3484","0","","","3262","03/03/2023 00:02:11"
"07","29360","114","43","Horta-Guinardó","Horta","155","229","17","164","103","31","14","9348","8472","876","","","3208","03/03/2023 00:02:11"
"07","29371","114","43","Horta-Guinardó","Horta","155","371","34","314","171","63","19","17606","16354","1252","","","8519","03/03/2023 00:02:11"
"07","29372","112","43","Horta-Guinardó","Horta","155","0","3","3","0","0","3","214","214","0","","","800","03/03/2023 00:02:11"
"07","29380","112","43","Horta-Guinardó","Horta","155","135","10","188","56","102","20","10170","7540","2630","","","3181","03/03/2023 00:02:11"
"07","29390","112","43","Horta-Guinardó","Horta","155","382","12","224","177","6","23","16855","16626","229","","","4242","03/03/2023 00:02:11"
"07","29400","114","43","Horta-Guinardó","Horta","155","271","28","211","115","38","13","12967","11827","1140","","","4405","03/03/2023 00:02:11"
"07","29410","113","43","Horta-Guinardó","Horta","155","428","48","343","189","65","40","18677","16867","1810","","","7428","03/03/2023 00:02:11"
"07","29420","113","43","Horta-Guinardó","Horta","155","803","18","500","366","104","25","33049","29804","3245","","","8617","03/03/2023 00:02:11"
"07","29430","111","43","Horta-Guinardó","Horta","154","219","25","188","95","33","40","14573","14385","188","","","17531","03/03/2023 00:02:11"
"07","29440","110","43","Horta-Guinardó","Horta","154","109","17","166","40","51","42","12426","10472","1954","","","15446","03/03/2023 00:02:11"
"07","29450","110","43","Horta-Guinardó","Horta","154","80","16","89","41","14","16","5709","5709","0","","","5244","03/03/2023 00:02:11"
"07","29460","110","43","Horta-Guinardó","Horta","154","75","1","21","0","0","21","8237","8189","48","","","5245","03/03/2023 00:02:11"
"07","29470","110","43","Horta-Guinardó","Horta","154","167","23","155","75","37","28","16350","14297","2053","","","15416","03/03/2023 00:02:11"
"07","29480","110","43","Horta-Guinardó","Horta","154","584","13","297","286","0","11","22168","22168","0","","","12072","03/03/2023 00:02:11"
"07","29490","108","43","Horta-Guinardó","Horta","154","492","42","417","238","108","43","23500","21453","2047","","","14037","03/03/2023 00:02:11"
"07","29500","108","43","Horta-Guinardó","Horta","154","438","33","387","214","134","22","23554","19905","3649","","","12493","03/03/2023 00:02:11"
"07","29510","108","43","Horta-Guinardó","Horta","154","327","26","260","125","100","24","18919","16618","2301","","","12346","03/03/2023 00:02:11"
"07","29520","104","43","Horta-Guinardó","Horta","154","547","32","411","250","80","38","22988","20490","2498","","","11949","03/03/2023 00:02:11"
"07","29544","104","43","Horta-Guinardó","Horta","154","496","55","405","170","51","53","26709","25132","1577","","","26819","03/03/2023 00:02:11"
"07","29551","103","43","Horta-Guinardó","Horta","154","399","9","404","164","221","18","19786","14502","5284","","","8122","03/03/2023 00:02:11"
"07","29552","103","43","Horta-Guinardó","Horta","154","111","12","67","51","0","11","9254","6650","2604","","","5004","03/03/2023 00:02:11"
"07","29560","109","43","Horta-Guinardó","Horta","154","695","17","475","362","68","45","24496","22179","2317","","","11030","03/03/2023 00:02:11"
"07","29571","111","43","Horta-Guinardó","Horta","154","261","7","150","113","11","26","13400","12880","520","","","11020","03/03/2023 00:02:11"
"07","29572","111","43","Horta-Guinardó","Horta","154","256","15","215","126","75","1","12418","12362","56","","","9114","03/03/2023 00:02:11"
"07","29573","109","43","Horta-Guinardó","Horta","154","1004","34","585","457","37","71","40070","39296","774","","","30262","03/03/2023 00:02:11"
"07","29580","111","43","Horta-Guinardó","Horta","154","131","13","110","39","8","18","11339","10401","938","","","9155","03/03/2023 00:02:11"
"07","29591","112","43","Horta-Guinardó","Horta","155","8","3","7","1","0","3","426","426","0","","","3040","03/03/2023 00:02:11"
"07","29592","111","43","Horta-Guinardó","Horta","154","6","4","30","0","0","30","9179","8355","824","","","7930","03/03/2023 00:02:11"
"07","29601","112","43","Horta-Guinardó","Horta","155","78","5","22","5","0","10","2228","2228","0","","","1241","03/03/2023 00:02:11"
"07","29602","111","43","Horta-Guinardó","Horta","154","37","20","59","18","6","11","3576","3190","386","","","4744","03/03/2023 00:02:11"
"07","29610","111","43","Horta-Guinardó","Horta","154","8","2","14","4","0","9","3980","3980","0","","","5641","03/03/2023 00:02:11"
"07","29622","112","43","Horta-Guinardó","Horta","155","605","20","697","248","351","87","31083","22007","9076","","","18233","03/03/2023 00:02:11"
"07","29631","103","43","Horta-Guinardó","Horta","154","246","33","208","122","41","22","13461","12145","1316","","","25012","03/03/2023 00:02:11"
"07","29632","103","43","Horta-Guinardó","Horta","154","77","8","50","16","1","18","12779","12736","43","","","16536","03/03/2023 00:02:11"
"07","29633","103","43","Horta-Guinardó","Horta","154","0","5","5","0","2","3","16272","8482","7790","","","18247","03/03/2023 00:02:11"
"07","29641","103","43","Horta-Guinardó","Horta","154","21","17","32","15","2","4","1808","1745","63","","","4610","03/03/2023 00:02:11"
"07","29642","103","43","Horta-Guinardó","Horta","154","250","88","179","78","9","41","19355","19338","17","","","105656","03/03/2023 00:02:11"
"07","29650","103","43","Horta-Guinardó","Horta","154","11","11","21","3","3","12","1162","1162","0","","","3729","03/03/2023 00:02:11"
"07","29660","103","43","Horta-Guinardó","Horta","154","3","13","14","5","0","7","7026","7026","0","","","18546","03/03/2023 00:02:11"
"07","29670","103","43","Horta-Guinardó","Horta","154","29","2","32","1","0","30","19964","19222","742","","","26951","03/03/2023 00:02:11"
"07","29681","103","43","Horta-Guinardó","Horta","154","62","25","45","25","3","6","2703","2703","0","","","8189","03/03/2023 00:02:11"
"07","29683","103","43","Horta-Guinardó","Horta","154","69","34","76","28","1","7","2753","2753","0","","","54418","03/03/2023 00:02:11"
"07","29685","103","43","Horta-Guinardó","Horta","154","0","1","0","0","0","0","0","0","0","","","2186","03/03/2023 00:02:11"
"07","29686","103","43","Horta-Guinardó","Horta","154","0","1","0","0","0","0","0","0","0","","","2601","03/03/2023 00:02:11"
"07","29687","103","43","Horta-Guinardó","Horta","154","0","1","0","0","0","0","0","0","0","","","1286","03/03/2023 00:02:11"
"07","29691","103","43","Horta-Guinardó","Horta","154","67","42","54","20","4","9","8733","7411","1322","","","25009","03/03/2023 00:02:11"
"07","29693","103","43","Horta-Guinardó","Horta","154","0","2","3","0","0","3","15841","15841","0","","","36487","03/03/2023 00:02:11"
"07","29694","??","??","Horta-Guinardó","??","??","200","10","153","2","3","123","157419","149986","7433","","","434543","03/03/2023 00:02:11"
"07","29695","103","43","Horta-Guinardó","Horta","154","172","32","45","15","2","19","14483","9460","5023","","","64727","03/03/2023 00:02:11"
"07","29696","096","40","Horta-Guinardó","Montbau","151","0","1","0","0","0","0","0","0","0","","","5653","03/03/2023 00:02:11"
"07","29697","096","40","Horta-Guinardó","Montbau","151","0","1","1","0","0","1","191","191","0","","","2103","03/03/2023 00:02:11"
"07","29713","093","39","Horta-Guinardó","Sant Genís dels Agudells","150","181","5","116","87","0","29","13091","12889","202","","","5156","03/03/2023 00:02:11"
"07","29714","??","??","Horta-Guinardó","??","??","1037","10","561","369","3","189","242728","196316","46412","","","178000","03/03/2023 00:02:11"
"07","29722","??","??","Horta-Guinardó","??","??","46","12","49","5","0","37","14878","14878","0","","","40473","03/03/2023 00:02:11"
"07","29723","??","??","Horta-Guinardó","??","??","14","5","12","1","0","6","4691","4691","0","","","6638","03/03/2023 00:02:11"
"07","29724","103","43","Horta-Guinardó","Horta","154","9","2","8","2","2","3","589","589","0","","","486","03/03/2023 00:02:11"
"07","29730","??","??","Horta-Guinardó","??","??","14","9","28","4","1","16","3418","3418","0","","","3630","03/03/2023 00:02:11"
"07","29740","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","137","47","161","55","13","17","10822","9012","1810","","","17202","03/03/2023 00:02:11"
"07","29750","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","134","33","91","67","3","12","5532","5208","324","","","8947","03/03/2023 00:02:11"
"07","29760","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","165","16","114","59","22","14","6290","5180","1110","","","6309","03/03/2023 00:02:11"
"07","29770","090","39","Horta-Guinardó","Sant Genís dels Agudells","150","407","51","333","178","108","14","18710","16541","2169","","","21065","03/03/2023 00:02:11"
"07","29781","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","114","17","74","52","4","13","4585","4402","183","","","4990","03/03/2023 00:02:11"
"07","29782","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","108","22","89","40","8","17","7776","7776","0","","","12448","03/03/2023 00:02:11"
"07","29790","091","39","Horta-Guinardó","Sant Genís dels Agudells","150","0","2","0","0","0","0","0","0","0","","","648","03/03/2023 00:02:11"
"07","29800","090","39","Horta-Guinardó","Sant Genís dels Agudells","150","900","91","545","405","68","30","36431","33498","2933","","","38987","03/03/2023 00:02:11"
"07","81931","021","34","Horta-Guinardó","Can Baró","138","106","14","125","53","31","18","8699","7664","1035","","","5974","03/03/2023 00:02:11"
"07","81940","022","34","Horta-Guinardó","Can Baró","138","48","5","50","22","18","9","3662","2736","926","","","2330","03/03/2023 00:02:11"
